DATAFLOW,REF_AREA,FREQ,MEASURE,ACTIVITY,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,ADJUSTMENT,CONVERSION_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DECIMALS
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2020,99.7709234395627,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2020,69.7132000303643,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,77.7572609672932,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,108.527683785477,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,70.7547998324159,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,68.1022481020544,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,81.8164484848784,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,111.261423413592,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2023,83.6586874513012,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2023,114.290245915313,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUS,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2023,68.165761842534,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2020,2069.43877635121,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2021,2287.5436537006,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,2282.11643151064,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2020,1653.14879363169,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2021,1682.39573049316,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,1691.61739439827,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2023,1671.13944842161,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2024,1877.03771205635,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2020,1388.09074966655,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2021,1475.68084562552,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,1471.52706843718,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2023,1465.98699244155,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,1536.14507089352,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2020,1975.56336924342,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2021,1970.42554211292,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,1963.43228154207,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,616.42126062728,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,663.604084133848,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,687.818273659698,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,686.896455696202,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,784.60922944497,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,816.400738786236,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,835.537550257291,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,828.810033500184,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,827.599586135541,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,794.256346463701,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,836.087322331444,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,878.768261925601,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,882.834064229106,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,875.419626090903,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,1037.1626171482,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,1116.61002250689,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,1125.63084008747,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,1124.06496394636,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,921.906342328147,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,938.458482476498,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,968.744681684623,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,974.380787612311,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,784.462391513983,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,818.501977413873,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,843.387006089027,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,847.250853500464,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,805.665835431672,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,819.003225100821,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,834.817489117565,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,852.772918200835,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,897.360988442837,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,65.8168672116385,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,70.166875055624,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,15040.3493121431,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,15155.6936411119,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2023,15957.1921284834,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,29257.7366746221,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2020,6432.65449752883,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,7066.33421089448,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,8242.50928302639,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2023,9505.39905158426,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2020,98.5322960586618,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,102.024722726638,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,104.028192787419,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2023,107.902903010925,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,27.0948526089152,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,28.1744151155944,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2020,15.944671191127,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,18.1601786547978,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,20.6723324568913,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,91.4229528051238,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,89.4485591612436,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,89.2520576983279,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,99.0928719774006,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,35.5552225997664,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,34.339237578135,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,32.1704483907669,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,34.7187291648373,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2023,36.5070528753659,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2023,31.7782800207876,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,18.5840712808274,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,21.295846778043,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2020,45.3519844481054,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2020,45.3519844481054,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,47.6324789194551,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,46.9257159754283,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,47.9376507089989,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,52.6753916315698,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2023,54.7382351165394,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2023,47.983981962491,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2020,117.557577146349,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2020,117.557577146349,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,114.940412068725,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,122.284057829306,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,126.956472342733,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,110.337265455531,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2023,107.674203304023,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2023,126.453606448175,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,55.5223680922889,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,54.1827434145823,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,57.1503090196882,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,52.4161952430938,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2020,38.8578373707858,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2020,38.8578373707858,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,44.5893600796788,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,43.3548572940334,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,45.6911272471567,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,49.4621511556806,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,102081.213563835,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,111563.984325522,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,28892511.0286268,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,29796093.698426,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,31164396.226928,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,52415580.6413376,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,58486126.3937137,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,66769561.6139665,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,69533728.4408897,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,74028443.1662157,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,10634135.0224392,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,11888370.5066466,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,13943172.0766567,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,15884847.3280918,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,43389.4963511855,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,52225.0706349217,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,136771.768702434,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,150555.929107954,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,153080.301567288,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,158184.252260698,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,194836.755301245,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,42737.3173989715,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,45337.0345697292,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,50875.1964825818,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,53896.9085993853,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,152561.036004676,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),TUR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,189020.047237215,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,81297.9887032593,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,31499.7083398214,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,35783.2798707475,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,40588.7248806301,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2020,40190.9140544429,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,43676.3418865384,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2022,48262.058868855,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,12166567.0885751,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2022,13266994.8308407,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2023,14120487.6415013,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,23880680.6951321,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2022,29133058.1846539,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,5768960.4702847,A,0,,2
